customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ltv,engagement_score,charges_per_tenure,has_multiple_services,is_new_customer,is_high_value,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,tenure_group_12-24mo,tenure_group_24-48mo,tenure_group_48+mo,monthly_charges_category_Medium,monthly_charges_category_High,R_score,F_score,M_score,RFM_Score,RFM_Segment,KMeans_Cluster
4412-YLTKF,Female,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,,2107.35,3,76.26785714285714,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,4,2,4,10,Established,3
6734-PSBAW,Male,0,1,0,72,1,1,0,0,0,0,0,0,1,23.55,1723.95,,1695.6,1,23.61575342465753,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
3930-ZGWVE,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,,19.75,1,9.875,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2639-UGMAZ,Male,1,0,0,71,0,0,1,1,0,0,1,1,1,56.45,3985.35,,4007.95,5,55.35208333333333,1,0,1,True,False,False,True,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
2876-GZYZC,Female,0,0,0,13,1,1,0,0,0,0,0,1,1,85.95,1215.65,,1117.35,3,86.83214285714287,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,5,2,3,10,Established,3
6207-WIOLX,Female,0,1,1,25,0,0,1,1,1,0,1,1,1,58.6,1502.65,,1465.0,6,57.79423076923077,1,0,0,False,False,True,False,False,False,False,False,True,False,True,False,4,4,3,11,Established,3
8587-XYZSF,Male,0,0,0,67,1,0,0,0,0,1,0,0,0,50.55,3260.1,,3386.85,3,47.942647058823525,1,0,0,False,True,False,False,False,False,False,False,False,True,True,False,1,2,4,7,Developing,1
3091-FYHKI,Male,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,,35.45,2,17.725,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,0
2372-HWUHI,Male,0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,,88.7,2,27.08333333333333,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
7799-LGRDP,Female,0,0,0,43,1,1,0,0,0,0,0,0,1,25.7,1188.2,,1105.1,1,27.00454545454545,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,3,1,3,7,Developing,0
7850-VWJUU,Female,0,0,0,23,1,0,1,0,0,0,0,0,1,75.0,1778.5,,1725.0,3,74.10416666666667,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
3774-VBNXY,Female,0,1,1,64,1,0,0,0,0,0,0,0,0,20.2,1277.75,,1292.8,1,19.657692307692308,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
6217-KDYWC,Male,0,0,1,57,1,0,0,0,0,0,0,0,1,19.6,1170.55,,1117.2,1,20.181896551724137,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
0390-DCFDQ,Female,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,,70.45,2,35.225,0,1,0,False,False,False,False,True,True,False,False,False,False,False,True,5,2,1,8,Developing,3
3146-MSEGF,Female,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,,6339.599999999999,8,88.02260273972603,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
4080-OGPJL,Female,0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,,569.2,5,62.62777777777777,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,5,4,2,11,Established,3
1095-WGNGG,Female,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,,6164.05,5,96.31048387096774,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
2636-SJDOU,Male,0,0,0,64,1,1,1,1,0,0,0,0,1,84.3,5289.05,,5395.2,4,81.37,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,3,5,9,Developing,2
1131-QQZEB,Male,1,1,0,71,1,1,0,0,0,0,0,0,0,23.95,1756.2,,1700.45,1,24.391666666666666,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
5716-EZXZN,Female,0,1,1,65,1,1,1,1,0,1,1,0,1,99.05,6416.7,,6438.25,6,97.22272727272728,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
6837-BJYDQ,Male,0,0,0,3,1,0,0,0,0,0,0,0,0,19.6,61.35,,58.8,1,15.3375,0,1,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
2135-RXIHG,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,,45.65,2,22.825,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
6440-DKQGE,Male,0,0,1,30,1,0,0,1,1,0,1,0,0,64.5,1929.95,,1935.0,5,62.25645161290323,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,3,4,3,10,Established,1
3466-BYAVD,Male,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,,1042.5,6,66.9625,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,4,4,3,11,Established,3
3780-YVMFA,Female,0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,,548.4,5,62.70555555555556,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,5,4,2,11,Established,3
3874-EQOEP,Male,0,0,0,7,1,1,0,0,0,0,1,1,0,95.0,655.5,,665.0,4,81.9375,1,0,0,False,False,False,False,True,True,False,False,False,False,False,True,5,3,2,10,Established,3
1679-JRFBR,Female,0,1,1,70,1,1,1,1,1,0,1,1,1,108.15,7930.55,,7570.5,7,111.69788732394366,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
9073-ZZIAY,Male,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,,5338.2,8,82.78174603174604,1,0,1,False,True,False,True,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
3077-RSNTJ,Female,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,,118.2,1,16.214285714285715,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
6551-GNYDG,Female,0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,,1132.6,3,76.85333333333332,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,5,2,3,10,Established,3
9167-APMXZ,Female,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,,1851.3,3,79.21521739130435,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
2749-CTKAJ,Male,0,1,1,22,1,0,0,0,0,0,0,0,0,20.15,419.9,,443.3,1,18.256521739130434,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
6371-NZYEG,Male,0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024.0,,1028.0,5,60.23529411764706,1,0,0,False,True,False,False,True,False,False,True,False,False,True,False,4,4,3,11,Established,3
7554-NEWDD,Male,0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,,257.0,1,22.87272727272727,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
8992-VONJD,Female,0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,,728.0,4,54.61071428571428,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,5,3,2,10,Established,3
0867-MKZVY,Female,0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,,1648.0,3,75.82619047619048,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
4482-EWFMI,Female,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,,139.4,2,45.06666666666666,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,5,2,1,8,Developing,3
4648-YPBTM,Male,0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,,3916.7,6,73.30092592592592,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,2,4,4,10,Established,1
2907-ILJBN,Female,0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,,226.6,1,19.491666666666667,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
6345-FZOQH,Male,0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,,1373.1,1,19.477857142857143,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
3376-BMGFE,Female,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,,283.6,2,54.6,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
5997-OPVFA,Male,0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,,6411.599999999999,8,85.67739726027396,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
3445-HXXGF,Male,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,,2627.4,4,44.93559322033898,1,0,0,False,False,False,True,False,False,False,False,False,True,True,False,1,3,4,8,Developing,1
1159-WFSGR,Female,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,,326.4,1,18.905882352941177,0,0,0,False,False,False,True,False,False,True,True,False,False,False,False,4,1,2,7,Developing,0
7654-YWJUF,Male,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,,3622.75,5,80.4375,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
1875-QIVME,Female,0,1,0,2,1,1,0,0,1,1,1,1,1,104.4,242.8,,208.8,6,80.93333333333334,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,4,1,10,Established,3
6727-IOTLZ,Male,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,,1147.3,7,78.78333333333333,1,0,0,False,True,False,False,True,False,False,True,False,False,False,True,5,5,3,13,Champions,3
0691-JVSYA,Female,0,1,0,53,1,0,0,0,1,0,1,1,1,94.85,5000.2,,5027.049999999999,5,92.59629629629627,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,2,4,5,11,Established,2
5918-VUKWP,Female,0,0,0,32,1,0,0,0,0,0,0,0,0,20.55,654.55,,657.6,1,19.83484848484848,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
1744-JHKYS,Female,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,,839.8,1,22.29142857142857,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
2656-FMOKZ,Female,1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,,1116.75,2,71.60625,0,0,0,False,False,False,False,True,True,False,True,False,False,False,True,4,2,3,9,Developing,3
2070-FNEXE,Female,1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,,535.15,3,62.95,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
5947-SGKCL,Female,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,,1580.25,6,97.453125,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,4,3,11,Established,3
3712-PKXZA,Male,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,,1253.55,1,20.193548387096776,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
6317-YPKDH,Female,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,,29.95,2,14.975,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1,8,Developing,0
6582-OIVSP,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,,45.3,2,22.65,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
9367-WXLCH,Male,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,,676.0,3,73.62777777777778,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
5524-KHNJP,Male,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,,2466.75,6,72.15588235294118,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,3,4,4,11,Established,1
1918-ZBFQJ,Female,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,,1030.25,4,79.40357142857144,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,5,3,3,11,Established,3
1024-GUALD,Female,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,,24.8,1,12.4,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,5,1,1,7,Developing,0
4827-USJHP,Male,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,,1036.0,3,48.75476190476191,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,4,2,3,9,Developing,3
8167-GJLRN,Male,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,,91.2,2,20.5375,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,5,2,1,8,Developing,0
0956-SYCWG,Female,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,,255.45,1,17.485714285714288,0,0,0,True,False,False,True,False,False,True,True,False,False,False,False,5,1,1,7,Developing,0
8017-UVSZU,Female,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,,2264.0,3,58.02682926829268,1,0,0,False,False,True,False,False,False,False,False,True,False,True,False,3,2,4,9,Developing,1
7100-FQPRV,Male,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,,3091.7000000000003,5,72.12159090909091,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,3,4,4,11,Established,1
2472-OVKUP,Male,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,,546.0,5,75.85714285714286,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,4,2,11,Established,3
2984-RGEYA,Female,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,,1362.75,1,19.64857142857143,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
9680-NIAUV,Female,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,,7898.400000000001,7,111.36027397260274,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
2146-EGVDT,Male,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,,1138.7,1,19.87833333333333,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
2604-IJPDU,Female,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,,1931.0,6,90.5547619047619,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,4,3,11,Established,1
9178-JHUVJ,Male,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,,578.4000000000001,1,23.496,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,4,1,2,7,Developing,0
6168-YBYNP,Male,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,,6569.65,7,108.6625,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
7255-SSFBC,Male,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,,8082.0,7,110.15958904109588,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
3645-DEYGF,Male,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,,20.75,1,10.375,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
9323-HGFWY,Female,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,,2751.3,6,95.75535714285716,1,0,0,True,False,True,False,False,True,False,False,True,False,False,True,4,4,4,12,Established,1
8544-GOQSH,Female,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,,1120.7,4,74.15333333333334,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,5,3,3,11,Established,3
3363-DTIVD,Male,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,,7494.05,6,102.85416666666669,1,0,1,False,True,False,True,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
7018-WBJNK,Male,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,,1017.9,3,73.85357142857143,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,5,2,3,10,Established,3
9142-KZXOP,Male,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,,3029.4,2,65.75444444444445,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,2,2,4,8,Developing,1
7674-YTAFD,Female,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,,2638.35,4,78.96617647058824,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
6348-SNFUS,Male,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,,3992.4,6,57.249315068493146,1,0,1,False,True,True,False,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
1285-OKIPP,Male,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,,79.9,3,39.95,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
7825-ECJRF,Female,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,,2025.4,7,96.7225,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,5,3,12,Established,1
1347-KTTTA,Male,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,,6556.8,7,102.37076923076924,1,0,1,True,False,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
7841-TZDMQ,Male,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,,92.0,2,28.166666666666668,0,1,0,False,False,True,False,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
4195-NZGTA,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,,25.25,1,12.625,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,5,1,1,7,Developing,0
7157-SMCFK,Male,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,,1204.75,1,18.13225806451613,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
4709-LKHYG,Female,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,,580.0,1,18.001666666666665,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
2504-DSHIH,Male,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,,1996.4,3,82.32708333333333,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
0699-NDKJM,Female,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,,3348.75,6,59.26637931034482,1,0,0,False,False,False,False,False,False,False,False,False,True,True,False,2,4,4,10,Established,1
9286-BHDQG,Male,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,,3258.0,5,43.01095890410959,1,0,0,False,True,True,False,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
0230-WEQUW,Male,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,,3735.6,6,56.55522388059701,1,0,0,False,True,False,False,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
2040-LDIWQ,Male,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,,5473.0,7,80.67424242424242,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
6496-JDSSB,Female,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,,640.0,3,69.4,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
9408-SSNVZ,Female,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,,280.6,2,53.67,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
4443-EMBNA,Female,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,,1757.25,1,25.512500000000003,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
6469-MRVET,Male,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,,20.2,1,10.1,0,1,0,True,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
0742-MOABM,Male,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,,200.2,3,35.87,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
5961-VUSRV,Female,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,,232.2,1,16.873076923076923,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
6778-JFCMK,Male,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,,1214.4,4,51.55,1,0,0,True,False,False,False,True,False,False,True,False,False,True,False,4,3,3,10,Established,3
6341-JVQGF,Female,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,,2515.65,7,79.5546875,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,3,5,4,12,Established,1
2232-DMLXU,Female,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,,55.2,3,27.6,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
4811-JBUVU,Male,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,,2697.0,4,87.84354838709677,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
0945-TSONX,Female,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,,4009.1,7,85.56770833333333,1,0,1,False,True,True,False,False,False,False,False,True,False,False,True,2,5,4,11,Established,1
2651-ZCBXV,Male,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,,5832.0,7,104.7390909090909,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
3316-UWXUY,Male,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,,4675.0,6,93.08823529411764,1,0,1,False,False,True,False,False,True,False,False,False,True,False,True,2,4,5,11,Established,2
8937-RDTHP,Male,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,,84.6,4,42.3,1,1,0,False,False,False,False,True,True,False,False,False,False,False,True,5,3,1,9,Developing,3
7083-MIOPC,Female,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,,1458.0,1,21.464383561643835,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
1984-GPTEH,Female,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,,729.3499999999999,1,23.4,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
1251-KRREG,Male,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,,108.8,3,38.03333333333333,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
0621-JFHOL,Female,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,,296.0,2,27.18636363636364,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,5,2,2,9,Developing,0
9903-LYSAB,Male,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,,1316.7,2,68.73421052631579,0,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
0094-OIFMO,Female,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,,1045.0,5,93.35833333333332,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,4,3,12,Established,3
9227-UAQFT,Male,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,,316.0,1,16.726470588235294,0,0,0,False,True,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
7301-ABVAD,Female,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,,6235.2,7,86.9931506849315,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
6614-FHDBO,Male,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,,7862.400000000001,7,107.92191780821918,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
7576-ASEJU,Female,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,,3062.7000000000003,6,75.89642857142857,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,3,4,4,11,Established,1
9058-HRZSV,Female,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,,6136.0,6,92.82045454545454,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
4522-AKYLR,Female,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,,712.4,4,52.23571428571428,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,5,3,2,10,Established,3
0221-WMXNQ,Male,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,,301.4,3,54.67999999999999,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
0303-UNCIP,Male,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,,2665.0,4,60.28095238095239,1,0,0,True,False,False,False,True,False,False,False,True,False,True,False,3,3,4,10,Established,1
9947-OTFQU,Male,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,,1116.0,3,67.14375,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
0322-YINQP,Male,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,,48.55,3,24.275,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
